Time(s),F_x(N),F_y(N),F_z(N),T_x(Nm),T_y(Nm),T_z(Nm),P_x(m),P_y(m),P_z(m),O_x(rad),O_y(rad),O_z(rad),V_px(m/s),V_py(m/s),V_pz(m/s),V_ox(rad/s),V_oy(rad/s),V_oz(rad/s)
1.116342544555664,0.5173065455796001,-0.04041883999439896,1.9694809873619996,-0.0047823997039000065,0.0015821809281000088,0.0015332245275999747,0.192935049533844,0.28209853172302246,0.6215453743934631,1.7591113661945632,-0.8192841534036193,-1.6646057886745005,-0.011898547973806586,0.6087912435544589,-0.7732039479927874,0.6710850819415903,-3.7207637493340737,-0.7323686971002802
1.1243979930877686,0.5194016571996001,0.008217997485601043,1.665698698902,-0.004849173838900008,0.0023031382131000057,0.00025999656259997764,0.19272251427173615,0.2865763306617737,0.6156237125396729,1.7657109598524487,-0.8476088573319525,-1.670660538699981,-0.026384038239559593,0.5558720809778909,-0.735112617278835,0.8192707869193461,-3.516216858123646,-0.7516341270569582
1.1330537796020508,0.5242012865796001,0.025539366165600836,1.9911749563019996,-0.006009868743900005,0.002268338833100008,0.0015780795725999976,0.19233927130699158,0.29094573855400085,0.6097656488418579,1.772344134621892,-0.8763257142478794,-1.6758152423494903,-0.04427592618096681,0.5047961713262636,-0.6767800578432723,0.7663283698712272,-3.3176484734857485,-0.5955211165390736
1.1412525177001953,0.5303131408596,0.04564976878560082,1.717849630182,-0.0060308839539000075,0.0020447415181000074,6.38546025999822e-05,0.19182036817073822,0.2951095700263977,0.6040395498275757,1.777348628038995,-0.9061797850058032,-1.6780720284716621,-0.06329061009654531,0.5078624810980574,-0.6984122368268001,0.6103980096931668,-3.6413006978086186,-0.27526017969552846
1.1497936248779297,0.4880995330596,0.08873077948560107,1.975490532582,-0.005681082393900009,0.0027441186681000044,0.0017939939075999971,0.19119323790073395,0.29902946949005127,0.5984798669815063,1.778603479678043,-0.9344088936212832,-1.6743787689811305,-0.07342493858865565,0.4589451205895489,-0.650932335864225,0.1469190835491777,-3.305087739569625,0.4324099222357907
1.157890796661377,0.4699685883396002,0.0679887296256012,1.6893409882019996,-0.0058157605139000056,0.0016848842931000082,9.752413259999706e-05,0.1904633790254593,0.3026542067527771,0.5930931568145752,1.7779546155301205,-0.9629405671254797,-1.6670052120795287,-0.09013750662505153,0.4476547317590248,-0.6652582297862317,-0.08013466495165412,-3.523659157450839,0.9106336260118962
1.1659510135650635,0.43562388171960004,0.07400717128560091,1.9862418803219997,-0.005488442968900014,0.0009905914681000068,0.0013718819475999765,0.1897817999124527,0.30583393573760986,0.5877135992050171,1.778171050451276,-0.9859377443907433,-1.659768924314629,-0.08456088975655929,0.39449670186647734,-0.6674209483243115,0.02685224526110915,-2.8531710176118636,0.8977782919948502
1.1746728420257568,0.3860573662596001,0.056659113285600846,1.7655478932419995,-0.005761866668900011,0.000950142838100004,0.00011808740259998626,0.1890677958726883,0.30892878770828247,0.5825216770172119,1.7797670663079486,-1.013576582870531,-1.6567773791601992,-0.08186403149089716,0.35483981192936415,-0.5952790990104423,0.1829909707425837,-3.168927089583054,0.3429951836259765
1.1826837062835693,0.3958167609396001,0.010935859905601168,1.9792225891620001,-0.005365967228900016,0.0003878164931000092,0.0012322324875999747,0.18842275440692902,0.3116893172264099,0.5774823427200317,1.7829064595633974,-1.0395210389525995,-1.6546466692481847,-0.08052083333333333,0.3445982142857143,-0.6290625,0.39189195502685226,-3.2386588072275098,0.2659775329405342
1.1917409896850586,0.37493681625960007,0.0001578228456008838,1.6855688976419998,-0.004730539588900008,0.0011372459981000092,5.165222259998254e-05,0.1877955049276352,0.31424403190612793,0.5724481344223022,1.7871327417008007,-1.0653258979842877,-1.6543596249765997,-0.06925359972623654,0.2820619126589276,-0.5558187896496354,0.46661697001866675,-2.849072717261465,0.031692093408250105
1.1995093822479248,0.39264518007960003,-0.01479709279439901,1.937000084922,-0.004807143418900016,0.0014125904431000055,0.0014859967975999965,0.18729232251644135,0.3166288435459137,0.5673953890800476,1.7949519312206126,-1.088997453570756,-1.6594950943590618,-0.06477304115643127,0.3069890740570236,-0.6504235337445907,1.0065389276526098,-3.047162639491351,-0.6610723313610902
1.208479881286621,0.41929891431960015,-0.004557290354398893,1.6755559544219998,-0.004425028148900017,0.001330563333100005,-5.229397740002107e-05,0.18685968220233917,0.31869760155677795,0.562463104724884,1.8058100202707708,-1.1130072453211417,-1.6661212132294259,-0.04822923588039867,0.23061794019933554,-0.5498338870431894,1.210421962403578,-2.6765279887789903,-0.7386566613273962
1.2161874771118164,0.42465457119960004,-0.0006962353943989827,1.8766822217219998,-0.004905666338900014,0.002619383228100005,0.001537856912599995,0.18659017980098724,0.3206842541694641,0.5575727224349976,1.8158561518774319,-1.1344572518428602,-1.673741749590588,-0.03496581910418213,0.25775256743380354,-0.6344886785449146,1.3034066438488363,-2.782969814218939,-0.9887047185649496
1.2242686748504639,0.4744479458796001,0.02119790344560094,1.5960217808219994,-0.005273545498900006,0.002063045088100007,0.00019751585759997475,0.18632496893405914,0.32249417901039124,0.5528515577316284,1.8314748311921,-1.1556437360755902,-1.6871216300967293,-0.03281826228057236,0.22396739932143384,-0.584215961056203,1.9327183692057859,-2.6217010049646445,-1.6556803754663147
1.23309326171875,0.49178710743960014,0.013026523305601037,1.841683626762,-0.005424606443900009,0.0017425066431000092,0.00148577082759999,0.18599942326545715,0.32411661744117737,0.5482953786849976,1.8450173984301714,-1.177694568300061,-1.6952514036371098,-0.03689075459973523,0.18385432145462405,-0.5163050819982169,1.5346403678953773,-2.4987948505235122,-0.9212639256345598
1.2412123680114746,0.4783935170196,0.00616291984560121,1.6654762879019993,-0.006063649603900009,0.0024085532181000076,0.00034055486759999865,0.18569372594356537,0.3254764974117279,0.5440550446510315,1.8558981557336236,-1.1959491587164581,-1.703329552467147,-0.03765159746285312,0.16749133728783697,-0.522266106771598,1.3401422411728037,-2.2483497269588306,-0.9949554222828567
1.2499454021453857,0.4358018105196,0.03591706342560096,1.8414256300019995,-0.0052945607089000075,0.0020646268781000085,0.0017753513825999755,0.18527692556381226,0.32678648829460144,0.5400118231773376,1.8655186862325916,-1.212840972651188,-1.708800435818472,-0.0477268694204046,0.15000409511589177,-0.4629801523383112,1.1016252028159024,-1.93424343426501,-0.6264584871002788
1.2579498291015625,0.4260602087196001,-0.005589277394398937,1.637652671802,-0.005847283328900009,0.0014972162081000055,0.0001243015775999768,0.18483221530914307,0.32798346877098083,0.5362339615821838,1.8713651454385463,-1.2282836845155731,-1.709679296326707,-0.0555580377088732,0.1495398087749084,-0.47197152473714,0.7304032178647204,-1.9292713830649089,-0.10979680532366357
1.2665536403656006,0.4083518448996,0.01744805398560077,1.8998618961420002,-0.004667719928900008,0.0013485279481000073,0.0014071332675999865,0.1843981146812439,0.32900792360305786,0.5327758193016052,1.872098156288666,-1.2410700817776232,-1.706414482344458,-0.050454457283786405,0.11906988666278716,-0.4019314434560922,0.08519606342175354,-1.4861317699394745,0.37946136683576825
1.2747526168823242,0.37907366085960004,-0.036869160434399105,1.6551608657219996,-0.005048366393900015,0.0017936888481000072,0.00032688368259999436,0.1840171068906784,0.32984042167663574,0.5295476317405701,1.8756832690440997,-1.2529054638460129,-1.7072432075265003,-0.04647016487830411,0.10153682863706417,-0.3937305533746256,0.4372634496660617,-1.4435194495616304,-0.10107666247755141
1.282639503479004,0.3972668806596001,-0.06185926039439916,1.896552420462,-0.004276565858900012,0.0016257931381000086,0.001381146717599992,0.18360525369644165,0.3306145966053009,0.5264365077018738,1.8815356979122135,-1.264673399489275,-1.7094624303176449,-0.052219996977025396,0.09815976420798066,-0.39446795646916566,0.7420455202915816,-1.4920888615561256,-0.2813813491471893
1.2912943363189697,0.38020350873960007,-0.06322931215439904,1.5736294413419993,-0.0032592489189000105,0.001754709023100009,-0.00019465507740000038,0.1833319514989853,0.3312390446662903,0.5234739184379578,1.883751462699489,-1.2730277937318846,-1.7088488583373755,-0.03157798683231867,0.0721502162474863,-0.3423046197074461,0.2560147409252696,-0.9652866088910661,0.07089356797696028
1.3003928661346436,0.3977962188396001,-0.08697391051439884,1.854494500362,-0.0032650111539000133,0.0008472135031000046,0.0013254451125999833,0.18313199281692505,0.3318733274936676,0.5205844640731812,1.8872374385353747,-1.282730954687126,-1.7088847396747802,-0.021977032126198837,0.06971267229180861,-0.31757376447775276,0.3831361666673471,-1.0664537185475793,-0.003943641240017445
1.3084807395935059,0.4286268316596001,-0.12106062037439923,1.579287577182,-0.003483185188900015,0.001977402458100009,-0.0001231355724000135,0.18308575451374054,0.3324640095233917,0.5177779793739319,1.887114104400741,-1.29205636519397,-1.7051716120485731,-0.005716991421749256,0.07303304542640686,-0.3469990861657283,-0.01524926610946057,-1.1530114255961512,0.4590981356339528
1.3166306018829346,0.4500405627396,-0.1068530056943991,1.9079309672220002,-0.004039297358900013,0.0020292625731000075,0.0012818329025999836,0.18316617608070374,0.33297520875930786,0.5151040554046631,1.8871041979049878,-1.2999033688239952,-1.702405391348491,0.009867843664979668,0.06272489249041921,-0.3280943743966299,-0.0012155414903026681,-0.9628388003811492,0.3394193180012815
1.3248541355133057,0.43703841567959995,-0.1093706982143989,1.569287978622,-0.0030337308589000107,0.002461656168100004,-0.00015386749240001916,0.18324071168899536,0.33333662152290344,0.5127038359642029,1.8897922034039303,-1.3058641092262093,-1.7043451607726823,0.009063695929490896,0.04394859677606402,-0.29187202829641656,0.32686745379323484,-0.7248393051133163,-0.23588028107861592
1.3329787254333496,0.4339602474396001,-0.11755987123439882,1.793740711602,-0.0034577635639000117,0.001789508403100006,0.0014143643075999939,0.18346087634563446,0.3336782157421112,0.5104538202285767,1.8875102893763878,-1.3118852077741914,-1.7033464193635184,0.02709855621093406,0.0420444874842269,-0.2769389911083722,-0.2808651328866303,-0.7410956869500047,0.12292822394640843
1.3410289287567139,0.42435209223960013,-0.09302793793439909,1.5569130305819998,-0.0032328104289000154,0.0014894202431000071,-0.0001586128624000051,0.1837371289730072,0.33403661847114563,0.5084754228591919,1.8812259006247138,-1.3168035772497568,-1.6991094280879069,0.034316229823782025,0.044520953650229525,-0.24575744113727233,-0.7806496928387658,-0.6109621431909399,0.5263210263664274
1.3499212265014648,0.40165727379960003,-0.05864319733439903,1.7792306179619997,-0.003158579283900013,0.0017286094881000047,0.001450858462599977,0.18407899141311646,0.33437198400497437,0.5066820979118347,1.8743273654354529,-1.3213135529237283,-1.6957884129328646,0.03844478108158833,0.03771415931576266,-0.20167171622382496,-0.7757876970924761,-0.5071777625342873,0.3734709802089789
1.3578417301177979,0.36760170147960003,-0.09607941685439894,1.607805115602,-0.004321985828900013,0.0013044637981000072,4.6228942599977115e-05,0.18443380296230316,0.33468443155288696,0.5050922632217407,1.8631956506712628,-1.3233720659118982,-1.6880297142134426,0.04479658950663737,0.03944793955630475,-0.2007239396767105,-1.405430172550538,-0.25989672978937106,0.9795713877868426
1.3664493560791016,0.36514628403960003,-0.06739729429439889,1.8192957355019996,-0.0034324549239000113,0.0002907623781000094,0.0014953745525999775,0.18481744825839996,0.334968239068985,0.5036052465438843,1.8450001793093576,-1.3255976350853775,-1.6744776722721257,0.04457039581198238,0.03297163670609091,-0.17275572667091377,-2.113878024405856,-0.2585578396975669,1.5744227272701194
1.3744621276855469,0.3310506777396,-0.06690799009439914,1.5023467158419996,-0.0036019324239000053,0.00015088694810000747,0.0001488193225999919,0.18519653379917145,0.335227906703949,0.5022661685943604,1.825049786262089,-1.3254328139050766,-1.6594859576626004,0.04731016424660795,0.03240671863841942,-0.16711794810759342,-2.489824248980334,0.020569808849704847,1.8709774028085706
1.3828637599945068,0.31948085751960004,-0.0552002750543988,1.657171461162,-0.004044946608900013,0.00010038265310001026,0.0008632234775999757,0.1856188178062439,0.33551791310310364,0.5009530782699585,1.8092107449983261,-1.327718102606194,-1.6492655243548546,0.05026213853968614,0.03451786373052584,-0.15628990606997928,-1.8852338071104549,-0.2720053219515653,1.216481861131458
1.3913333415985107,0.3024174855996,-0.06187705327439918,1.667989532202,-0.005077855478900011,-1.0003691899990373e-05,-0.00017205807740000285,0.1860615760087967,0.33572104573249817,0.49974897503852844,1.7916497611487514,-1.3286091538596223,-1.6374851687264311,0.05227627800923319,0.023983785609728633,-0.14216797094921743,-2.073418106187553,-0.10520605327270598,1.3909017209131629
1.399385690689087,0.3170476811796001,-0.07818422779439894,1.8818599498019997,-0.003882700148900013,0.00022455316810000587,0.0015359361675999774,0.18651635944843292,0.3359758257865906,0.49862223863601685,1.7718610675142512,-1.3290959531826316,-1.6226403090485206,0.05647835613193581,0.03164046307810742,-0.1399264226920116,-2.4575056808775604,-0.060454324264087714,1.843543978400506
1.4081072807312012,0.27918888075960013,-0.1010480785943991,1.5657160579619995,-0.004110364923900012,0.0006444054281000056,-6.653008740000394e-05,0.18705406785011292,0.3361477255821228,0.4976159334182739,1.7558066080478476,-1.3281332650619737,-1.6131237828776477,0.06165256553948771,0.01970968535578579,-0.11538093545829803,-1.8407720827143736,0.110379886696044,1.0911457801754219
1.4164187908172607,0.30108301959960004,-0.09457147027439904,1.7672871472619995,-0.002987858948900009,-0.00038500090689999226,0.0014231771375999964,0.18767236173152924,0.3363010287284851,0.49661681056022644,1.7457879471281246,-1.3289945232855285,-1.6093266208483192,0.07439007773729957,0.018444680301769885,-0.12020954648461031,-1.2053959889342818,-0.10362235197179172,0.4568558529089938
1.4249184131622314,0.29484661515960014,-0.09998050579439902,1.5431413414619999,-0.004018056178900017,-0.0003800295668999935,-2.9471007400017054e-05,0.1883331835269928,0.33641207218170166,0.4956597685813904,1.7368487810293958,-1.3288887967066163,-1.6067712533731902,0.07774719495091165,0.013064516129032259,-0.11259817671809257,-1.051713327477212,0.01243897371213533,0.30064482531286935
1.4329452514648438,0.28444667679960006,-0.08562165163439897,1.809638649882,-0.004058052868900013,-0.00010299034689999243,0.0015887001625999769,0.18904192745685577,0.3364090621471405,0.4947388768196106,1.731389343802838,-1.3282342253142438,-1.6078302356895418,0.08829677428936347,-0.0003749962871654736,-0.11472658686547658,-0.6801479014197875,0.08154784831774084,-0.13193019174273835
1.4413301944732666,0.2903761540596001,-0.05916363907439918,1.5577226066219994,-0.004169682048900012,-0.0011021167018999912,0.00047884850759998644,0.18974965810775757,0.33642324805259705,0.493865430355072,1.728314465512377,-1.3272726086293525,-1.6117258713229112,0.08440494469561262,0.0016918308737808865,-0.10416844379993745,-0.3667142743095889,0.11468374727477576,-0.4645989399637217
1.4499449729919434,0.28774725603960005,-0.052655893214399216,1.804656643482,-0.0045573335839000076,-0.00037720494189999383,0.0017935419675999841,0.19031649827957153,0.33642780780792236,0.492962121963501,1.7230825743671347,-1.3274329837591836,-1.6121039116758464,0.06579857747765201,0.000529294550687737,-0.10485567210029613,-0.607315804335487,-0.018616280091640715,-0.043882770998188415
1.4577867984771729,0.2658041867796001,-0.023199780374399143,1.5844742017020002,-0.004643541138900015,-0.001052516286899995,0.0003272226375999916,0.19081643223762512,0.33640366792678833,0.49200764298439026,1.7221590871768253,-1.3274452913634311,-1.6161807999455209,0.06375224225472013,-0.00307834970052598,-0.12171642698610562,-0.117764312920362,-0.0015694820384248701,-0.5198902063497195
1.4664218425750732,0.24752200257960008,-0.007635458594399009,1.8206924765819994,-0.0044531614139000095,-0.00040816283189999344,0.001833199702599983,0.19119423627853394,0.33640414476394653,0.49094924330711365,1.7207864093193272,-1.3308110423480888,-1.6199085090529162,0.04375241592578276,5.522116074879894e-05,-0.12257026892705285,-0.15896593485050386,-0.3897780887391201,-0.43169543376178876
1.474489450454712,0.26616449259960007,-0.04145972347439876,1.5981480299820001,-0.004374410868900016,-0.0011208722118999912,0.00019243153259999163,0.19148024916648865,0.3363909125328064,0.4898126721382141,1.714486148345142,-1.3337865286627464,-1.6170732307245372,0.035452006619776585,-0.0016401678586204858,-0.14088081446894024,-0.7809329690014035,-0.36881890630396746,0.3514397787644975
1.4835240840911865,0.25163215785960014,-0.04004074129439895,1.8666070034220001,-0.004444461568900011,-0.0011783815768999955,0.001449615627599979,0.19174030423164368,0.3363139033317566,0.4885200262069702,1.7059431919957342,-1.338753791321426,-1.611824717894891,0.028784240249115956,-0.00852377685121655,-0.14307674038106297,-0.9455786137157909,-0.5498023338351887,0.5809325580682028
1.4913592338562012,0.26206323375960006,-0.05921701771439924,1.5837535900620001,-0.004373619973900005,-0.0015003888268999913,0.00011876531259998067,0.19193533062934875,0.33614838123321533,0.48709768056869507,1.70034996540023,-1.345754019304028,-1.6074932513889555,0.024891215044274717,-0.021125581961476434,-0.18153394394912212,-0.7138633929473638,-0.8934389504409094,0.5528249792079659
1.499312162399292,0.23492909175960008,-0.0866491904543989,1.812614509062,-0.005462682388900013,-0.0008189762918999903,0.00137854806259998,0.19208723306655884,0.3359372019767761,0.4855916500091553,1.7028384356297128,-1.352547026015012,-1.612003678516589,0.019100188865905206,-0.026553646910693406,-0.18936804868543333,0.312899860221253,-0.8541516089548581,-0.5671404066055609
1.508042335510254,0.28638165249960007,-0.06852269395439915,1.4462279723219997,-0.003723730253900008,-0.00041437700689999024,-1.0602512400013866e-05,0.192180797457695,0.33568957448005676,0.4840553104877472,1.7095849132797667,-1.358456428460306,-1.6195467025303905,0.010717358057732747,-0.02836455744599503,-0.1759804189310976,0.7727770760447759,-0.6768940741706332,-0.8640176910501559
1.5165987014770508,0.28724905539960005,-0.0764583184343992,1.650556958022,-0.0042856046589000085,-0.0003507664518999925,0.0011483976175999974,0.19214336574077606,0.3354545831680298,0.48239579796791077,1.7261658896720928,-1.3671168561742293,-1.6366448529644682,-0.004374721355327686,-0.027463915514935353,-0.19395062416406597,1.9378526417253428,-1.0121619093351335,-1.9982958303124672
1.5247704982757568,0.3101173544196001,-0.0647594998343991,1.5155445845819993,-0.004350571033900008,-0.0007509593218999913,2.9281192599991528e-05,0.19194401800632477,0.33520734310150146,0.48084864020347595,1.7411082272074603,-1.3756703452856427,-1.6506476882585215,-0.024394602479941647,-0.03025528811086798,-0.18932895696571844,1.8285253419093164,-1.046708492894462,-1.7135564722155814
1.533191204071045,0.30727049361960007,-0.05373236245439906,1.7703564190619998,-0.005132540218900015,4.468104810000787e-05,0.0016990865075999775,0.1916407197713852,0.33501189947128296,0.47929173707962036,1.7610583954846257,-1.38531862543084,-1.6692529767452613,-0.03601814887171211,-0.0232098870296441,-0.1848898609813415,2.369180061881371,-1.1457804582836966,-2.2094690087796014
1.5409862995147705,0.2900603304396,-0.01880493901439919,1.500300534642,-0.004245156028900012,-1.8929506899989893e-05,0.00020429495759999408,0.1912425309419632,0.33488407731056213,0.47775936126708984,1.7810466343280356,-1.393256134829805,-1.6864282550277911,-0.051081969720140695,-0.01639776724269766,-0.19658204618443187,2.564207069394991,-1.0182696871728385,-2.203344193348465
1.549760103225708,0.3156064578996001,-0.03942688693439907,1.889777781402,-0.0052545640189000115,-7.033768189999426e-05,0.0016152516375999753,0.19074061512947083,0.33474603295326233,0.476286381483078,1.8026652387865458,-1.4029578493752797,-1.7045739395438488,-0.05720618206521739,-0.015733695652173914,-0.16788383152173914,2.4639945422485723,-1.1057592425256229,-2.068166226859751
1.5577318668365479,0.32231882187960004,-0.027345521414398843,1.5440576747819994,-0.004263911538900012,-0.00015157389689999083,0.00014294410259999858,0.1902303695678711,0.3345799744129181,0.47482049465179443,1.8257022777568392,-1.41113871459051,-1.7237661084492593,-0.0640066096423017,-0.020830841009690154,-0.18388488455556884,2.8898296656674702,-1.0262302816037157,-2.4075185670725734
1.5664234161376953,0.28005628365960017,-0.05152604533439883,1.796480815122,-0.004116805068900009,-0.00013010674689999447,0.0014740203875999783,0.18968169391155243,0.33437618613243103,0.4733075201511383,1.8393134897308268,-1.4187794804647507,-1.731859418049361,-0.0631274859415718,-0.023446715128240297,-0.17407420106981208,1.5660282767067268,-0.8791028629650443,-0.9311699582758165
1.5745375156402588,0.28311221079960014,-0.08800144933439877,1.5408594046019999,-0.003632438373900017,-0.00028500918189999574,0.000122493817599975,0.18919405341148376,0.33414459228515625,0.4718444049358368,1.8558526460281806,-1.425156338928613,-1.744330837231953,-0.060097919666206326,-0.028542150265918373,-0.18031763288572855,2.03832308096895,-0.7858984797817362,-1.537005946088289
1.5827045440673828,0.27640429503960007,-0.0863333668343992,1.6434887364419997,-0.002948540168900007,-0.00022851668189999568,0.0011401497125999986,0.18868663907051086,0.3337770402431488,0.4704286754131317,1.8706726938094678,-1.4322705414752543,-1.7543673645678142,-0.06212961611443585,-0.04500437892278499,-0.17334695664866442,1.8146193457668676,-0.8710882556761874,-1.2289080937355625
1.5913853645324707,0.2956206054396,-0.12500174329439898,1.4707554574019999,-0.0030834442589000102,0.00015337261810000996,-2.6307427400001347e-05,0.1882399022579193,0.33343034982681274,0.4690435528755188,1.8991160158793747,-1.4399467671014352,-1.7766765126921702,-0.051462510299368304,-0.03993751716561384,-0.1595612469101895,3.276570709450674,-0.8842742062288632,-2.5699354357203785
1.5994389057159424,0.2775563840196001,-0.120589109054399,1.7587376684219995,-0.0027085600289000053,0.00013179248310000405,0.0013175361625999817,0.18786513805389404,0.33307361602783203,0.4677484333515167,1.9386459279739265,-1.4452949798636463,-1.8125866126347348,-0.046534089227034545,-0.044295272210545016,-0.16081367121584417,4.908388893034934,-0.6640821273984733,-4.458920507697039
1.6081619262695312,0.32792802729960013,-0.14143346797439887,1.5152154163019997,-0.0032432050489000133,0.00040668498810000615,-0.0001641491274000012,0.18745635449886322,0.33269789814949036,0.4665043354034424,1.981293383293298,-1.4485464084041413,-1.8504321906985461,-0.0468626151365239,-0.0430719927843223,-0.14262237953371415,4.889069681467757,-0.3727411302679167,-4.338586368255292
1.6162703037261963,0.3380254866996001,-0.12445461223439905,1.824095364882,-0.002774656253900012,0.00039990588810000563,0.0012227417475999779,0.18711791932582855,0.33232593536376953,0.4652838110923767,2.0310478960432503,-1.4539896152914664,-1.8952406733417297,-0.041738951454026875,-0.045873886324208295,-0.1505263312652533,6.1361860638412224,-0.6713065488645761,-5.52619594766784
1.6250801086425781,0.3477715367196001,-0.17365637365439898,1.5480922103219994,-0.004247302743900011,0.0010928428931000055,-7.082351740000196e-05,0.18684570491313934,0.3319789469242096,0.4640461206436157,2.0910271457438645,-1.4598043392734832,-1.9522958246469755,-0.03089902844307326,-0.03938662011853536,-0.14049010852209684,6.808238124442773,-0.6600286881726842,-6.47632403291379
1.6329960823059082,0.3658090688196001,-0.14300368963439908,1.8417681429419999,-0.0035873573589000124,0.0009736437181000087,0.0012079407125999912,0.18663102388381958,0.331599622964859,0.46289685368537903,2.132702989907337,-1.4637968346017267,-1.9910283038692669,-0.02711997771218601,-0.0479188000722848,-0.14518327209204265,5.264778021752597,-0.5043593495943962,-4.892952006866263
1.6410672664642334,0.3323673508596001,-0.11937029677439902,1.6182095021819993,-0.003228629983900008,0.0005299516231000071,-3.252160240001697e-05,0.18649739027023315,0.33123916387557983,0.4617081582546234,2.174683069541176,-1.4690917454627463,-2.031588041841951,-0.01655687826780492,-0.04466000059078959,-0.147276459988775,5.201229312868238,-0.6560265206634,-5.02525245082506
1.649944543838501,0.2975822704596001,-0.09447360943439918,1.887389087262,-0.0032331493839000127,0.00011687846310000794,0.0012623994825999767,0.1864567995071411,0.33081093430519104,0.46064814925193787,2.215636690049012,-1.4725919516279242,-2.0716198820063867,-0.004572433797067197,-0.048238840844389536,-0.1194069936079927,4.61330865097759,-0.3942882505084125,-4.509472721949117
1.6579067707061768,0.26328204603960004,-0.09371741203439916,1.5644839010220002,-0.0036839595339000055,0.00014309098310000907,-9.240365240000787e-05,0.18657557666301727,0.3303248882293701,0.4596100151538849,2.2559909061991474,-1.4784237205298276,-2.1122979501659542,0.014917579949694575,-0.06104398730386873,-0.13038238112348785,5.068207276780971,-0.7324293817322146,-5.108880823869528
1.6659061908721924,0.2840774745396001,-0.07541298673439877,1.7812278687419993,-0.0037353677089000162,-0.001072514631899993,0.0011573234325999908,0.1867157369852066,0.3297868072986603,0.45854824781417847,2.278229262691635,-1.4822113686230003,-2.1340456371722025,0.01752131020505484,-0.06726499165474488,-0.132730537672866,2.7799960535845036,-0.47349032986965,-2.7186579220629246
1.6747264862060547,0.27437590671960016,-0.09132871789439913,1.5752752827419993,-0.0045128174939000065,-0.0009074435468999941,0.00022192061759999915,0.1869097352027893,0.3292205035686493,0.45746850967407227,2.318600984433909,-1.4884151049469054,-2.1757782206538243,0.021994526287336127,-0.0642046222462495,-0.12241519124205974,4.577139451020579,-0.7033479139965029,-4.7314269989809485
1.6829912662506104,0.27961146165960005,-0.051530493554398954,1.7368435295820002,-0.0038042885589000164,-0.0013133986518999957,0.0013989983475999784,0.18705986440181732,0.3285992741584778,0.45645448565483093,2.3565775657820196,-1.4932579429506379,-2.2141452878675763,0.018164935814221836,-0.07516587335929611,-0.1226921967402279,4.594989962633938,-0.585960906112993,-4.642236938782882
1.6913983821868896,0.3266914221396001,-0.019908097574398813,1.607502636642,-0.0035663421489000105,-0.0015802692218999928,0.00021446360759998543,0.187211811542511,0.32792791724205017,0.45541515946388245,2.4023493580057864,-1.4976524364255224,-2.2598913152962723,0.018073634507401737,-0.07985579377233282,-0.12362458170268277,5.44441073141949,-0.5227111780296648,-5.4413460900768404
1.6995131969451904,0.33613054497960004,-0.04079249047439883,1.9145988490019998,-0.004197476358900008,-0.0015350752218999915,0.0015054302175999783,0.18735335767269135,0.3272356390953064,0.45453599095344543,2.427827039715264,-1.5009173482751723,-2.2851212826553597,0.01744292807615466,-0.08531040662827594,-0.10834116817487366,3.139650437912483,-0.40233966478534944,-3.109124251207249
1.7082128524780273,0.33080157741960003,-0.048705873854399215,1.6616330258219996,-0.004111720743900013,-0.001262555401899995,0.0001426051475999763,0.1875479519367218,0.3264850974082947,0.4538201093673706,2.4591544981647506,-1.503754025096985,-2.315949915268569,0.02236804242374414,-0.08627257529666475,-0.08228849790347777,3.6009998707696824,-0.326067717406235,-3.543661297490061
1.7164108753204346,0.33303013563960004,-0.0648351195743988,1.981998278442,-0.004874821433900005,0.0013018651431000077,0.0016053089575999904,0.187719464302063,0.325752317905426,0.4532179832458496,2.4667690040154278,-1.5052464352339745,-2.3237730055072783,0.02092118656390868,-0.0893849062091028,-0.07344772429838592,0.9288222290975281,-0.18204513035380937,-0.9542654843850071
1.7244207859039307,0.3281504382996001,-0.08320626817439915,1.6755826437419996,-0.004228999173900011,0.0024006442681000057,-0.00019510701740001337,0.18795868754386902,0.3249174654483795,0.45292699337005615,2.4422028043224593,-1.5070760706627024,-2.2991456369852825,0.029865906655554234,-0.10422743779021312,-0.03632872961066794,-3.0669755219971555,-0.22842145485341428,3.074612165176834
1.7329835891723633,0.3501157486596001,-0.12487274491439922,1.984315801062,-0.005345516943900006,0.004902245153100009,0.0007874105425999909,0.18826383352279663,0.3240946829319,0.45267340540885925,2.410071728827245,-1.5098786633940924,-2.266331432711338,0.03563622441876653,-0.0960879855213699,-0.02961506334400668,-3.7524014610574676,-0.32729850768870267,3.8321800986502215
1.7412357330322266,0.35711724693960006,-0.13477893085439913,1.7488181378219998,-0.006018229633900007,0.007784492503100006,-0.0007425193424000121,0.18862803280353546,0.323211669921875,0.452719122171402,2.3617336139741494,-1.5084183105778028,-2.21831031747357,0.04413389864786779,-0.10700407373165376,0.0055399861319773485,-5.857643259008398,0.17696647575333577,5.819229045597817
1.7500295639038086,0.3610761627396001,-0.16199758903439906,2.020515415422,-0.0029254912289000093,0.006369355378100008,0.0009188120975999937,0.18908509612083435,0.3223828971385956,0.452785462141037,2.330825382996104,-1.5072955388751461,-2.1901247701408604,0.05197545005964646,-0.09424479449083613,0.007543921483570111,-3.5147629547809154,0.12767719996583737,3.2051500357817155
